p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.8075970470951798e-54	0.4205501558324589	0.374	0.222	6.615985952073068e-50	30	LYAR
1.7082160811513865e-53	0.376587206147994	0.316	0.177	6.25224167862219e-49	30	CD6
1.7042713880535315e-52	0.4153835877972506	0.339	0.202	6.23780370741473e-48	30	CYSTM1
1.918906621149388e-52	0.27425331122860275	0.937	0.855	7.023390124068875e-48	30	TOMM7
4.302075118754504e-52	0.3363827988035837	0.772	0.62	1.574602514215336e-47	30	CD99
8.341916388857587e-52	0.36993067161033943	0.51	0.345	3.0532248174857653e-47	30	EML4
1.0553400091846794e-51	0.37650659206470527	0.453	0.293	3.8626499676168454e-47	30	SEC11C
4.115223250021696e-51	0.3242985765969093	0.429	0.26	1.506212861740441e-46	30	CD96
2.0150789736202707e-50	0.2682720085983852	0.814	0.694	7.375390551347553e-46	30	OST4
5.195298871913751e-50	0.36728255971429613	0.373	0.232	1.9015313401091523e-45	30	MZT2A
6.597851391344031e-50	0.3922082606619185	0.391	0.246	2.4148795877458286e-45	30	CACYBP
1.9040152984807474e-49	0.4332445533032001	0.415	0.264	6.968886393969383e-45	30	ARID5B
6.108023278595583e-49	0.31449831095233005	0.841	0.72	2.2355976001987693e-44	30	GNAS
8.843590326477891e-49	0.3283097438817979	0.842	0.715	3.236842495394173e-44	30	SKP1
1.4447162141418275e-48	0.3267225191938232	0.8	0.651	5.287805815380503e-44	30	LDHA
2.2232112360632415e-44	0.26298247321098955	0.402	0.253	8.13717544511507e-40	30	TUBA4A
2.5302228667638027e-44	0.3010385493656238	0.792	0.651	9.260868714642194e-40	30	NOP53
3.111371447861979e-43	0.27231214002975523	0.962	0.875	1.1387930636319629e-38	30	GAPDH
6.538580843357389e-43	0.5207965472166121	0.352	0.219	2.393185974477238e-38	30	KLRB1
1.2877505705666975e-42	0.2791953972899459	0.885	0.782	4.71329586333117e-38	30	MYL12B
6.632847216641071e-41	0.32735805773542503	0.331	0.202	2.4276884097627985e-36	30	LIME1
3.896271330712183e-40	0.31796083075643633	0.649	0.501	1.4260742697539662e-35	30	CIB1
5.379416334356999e-39	0.31142184922942073	0.67	0.525	1.968920172538005e-34	30	MZT2B
6.226745511089967e-39	0.3279021794739865	0.345	0.221	2.2790511245140387e-34	30	CLDND1
6.36361383841331e-39	0.30218389687487646	0.54	0.391	2.3291463009976554e-34	30	RWDD1
8.233607737803355e-39	0.34510874433947647	0.401	0.269	3.013582768113406e-34	30	EMB
1.2531031365257467e-38	0.3710067417863221	0.681	0.556	4.5864827899978856e-34	30	TGFB1
1.0358536489713326e-37	0.3741808331984313	0.525	0.374	3.7913279405999745e-33	30	TRBC1
7.42323642909855e-37	0.2934701357222165	0.602	0.458	2.7169787654143606e-32	30	HSPA8
8.596989131523527e-37	0.2990580479380409	0.687	0.548	3.1465839920289265e-32	30	IDS
2.6943644055341346e-36	0.30858090524476633	0.598	0.457	9.861643160695487e-32	30	SPCS1
5.522333789831781e-36	0.3118470164981588	0.61	0.471	2.02122939041633e-31	30	NR3C1
7.271434415430022e-36	0.282247016366993	0.76	0.627	2.6614177103915424e-31	30	MIF
1.2536913966213763e-35	0.3059058854697947	0.356	0.233	4.588635880773899e-31	30	CDKN1B
1.6013471162739702e-34	0.2702469852182605	0.727	0.602	5.861090580274358e-30	30	SNHG8
1.6772400539254567e-34	0.28828113575504344	0.588	0.445	6.138866321372564e-30	30	FYN
3.97089761322764e-34	0.3190200222287334	0.293	0.183	1.4533882354174484e-29	30	SLBP
4.6462623059115925e-33	0.31097282110697466	0.384	0.264	1.700578466586702e-28	30	GSPT1
4.5189212160068354e-32	0.2614479679319619	0.483	0.345	1.653970354270662e-27	30	RNF19A
6.386996288337711e-32	0.25390201325302186	0.271	0.166	2.337704511494486e-27	30	S1PR1
6.659465691884617e-32	0.2719899466254505	0.585	0.448	2.4374310378866888e-27	30	PDCD4
7.016546521987104e-31	0.3232843767231519	0.455	0.333	2.5681261925125e-26	30	DUSP2
2.23020824627587e-30	0.285516064633597	0.745	0.632	8.162785202194311e-26	30	FXYD5
3.5132578708013626e-30	0.26737235206942156	0.673	0.56	1.2858875132920067e-25	30	SNRPD2
3.3871874223809163e-29	0.3057966762957962	0.677	0.561	1.2397444684656391e-24	30	RPS4Y1
7.94502466512078e-29	0.2868358832492389	0.325	0.222	2.9079584776808566e-24	30	ABRACL
1.0927169036782974e-28	0.26116856430944524	0.61	0.478	3.999453139152936e-24	30	SAMSN1
5.782811623386785e-28	0.3293757949626288	0.492	0.383	2.1165668822757972e-23	30	RBPJ
2.222872682555167e-27	0.2514397196249525	0.856	0.753	8.135936305420167e-23	30	CHCHD2
4.90434372194352e-27	0.25782032822575607	0.605	0.484	1.7950388456685479e-22	30	ATP5MD
1.0467967210970098e-26	0.2530152412297515	0.512	0.396	3.8313806788871656e-22	30	NDUFB8
1.6480833360570488e-26	0.2519996010826	0.481	0.366	6.032149818302405e-22	30	H2AFV
2.303587782102063e-26	0.26165142237177874	0.625	0.51	8.431361641271761e-22	30	PTGES3
1.0012604805612004e-25	0.26608713155475827	0.326	0.225	3.66471348490205e-21	30	DNAJC1
6.838973434663635e-21	0.27747554049564727	0.688	0.578	2.5031326668212373e-16	30	CD52
1.5881042449613212e-19	0.26108697640291434	0.289	0.206	5.812620346982932e-15	30	NOSIP
2.6258706997534985e-19	0.2614080988232099	0.384	0.301	9.61094934816778e-15	30	SSR3
5.667058966220931e-19	0.25329174114511954	0.29	0.213	2.074200252226523e-14	30	STK24
3.655727234085754e-18	0.28790776278309527	0.36	0.277	1.338032724947727e-13	30	SYAP1
0	1.8814779778591726	0.968	0.427	0	31	GNLY
0	1.5630824787232678	0.989	0.47	0	31	NKG7
0	1.4339729929612912	0.775	0.258	0	31	GZMB
0	1.3906112246008955	0.78	0.271	0	31	KLRD1
0	1.373289630641959	0.41	0.081	0	31	TRDC
0	1.3579472494934042	0.633	0.226	0	31	FGFBP2
0	1.3314202449721968	0.892	0.533	0	31	CCL5
0	1.2625520321716195	0.807	0.358	0	31	CST7
0	1.248186563096051	0.633	0.234	0	31	CTSW
0	1.2353526726144284	0.697	0.336	0	31	CD247
0	1.2144021544621424	0.735	0.362	0	31	APOBEC3G
0	1.1319321517543002	0.658	0.247	0	31	GZMH
0	0.6372551372115396	0.996	0.99	0	31	HLA-B
2.589718631130253e-307	1.0980035103320906	0.454	0.148	9.478629161799839e-303	31	PRF1
6.521644718027192e-275	0.6894050459833512	0.991	0.976	2.3869871832451323e-270	31	HLA-A
4.600449747127896e-270	0.4818832673506277	0.999	0.998	1.683810611946281e-265	31	B2M
4.032359962651962e-257	0.6430851599732232	0.981	0.957	1.4758840699302445e-252	31	HLA-C
2.9653128043062836e-234	1.0849175641503372	0.497	0.199	1.0853341395041429e-229	31	GZMA
6.585037906379354e-213	0.9061919044222513	0.522	0.233	2.4101897241139073e-208	31	C12orf75
6.043618564974176e-212	0.9433267599475212	0.754	0.495	2.212024830966198e-207	31	CLEC2B
4.3000047140840144e-208	0.9184423246594671	0.35	0.12	1.57384472540189e-203	31	FCGR3A
4.796873046594737e-197	0.8273199172664778	0.269	0.08	1.7557035037841396e-192	31	KLRF1
2.2969924796890228e-195	0.906503641376611	0.318	0.106	8.407222174909792e-191	31	CLIC3
1.1919409119999998e-187	1.074282537696315	0.48	0.217	4.3626229320112e-183	31	KLRB1
4.446394251073159e-176	0.8367084070306162	0.336	0.123	1.627424759835287e-171	31	HOPX
1.7556602000975786e-172	0.7048351394030186	0.867	0.739	6.425891898377147e-168	31	SEPTIN7
1.27481902099395e-167	0.9326685381573275	0.281	0.096	4.6659650987399567e-163	31	FEZ1
3.530776577711244e-163	0.8203736349898834	0.767	0.569	1.2922995352080925e-158	31	EFHD2
2.563582589135906e-156	0.8472495246827834	0.499	0.25	9.38296863449633e-152	31	GZMM
3.781591797857889e-154	0.8097134860918509	0.44	0.206	1.3841004139339658e-149	31	C1orf21
1.2676531347494146e-153	0.7721111577726835	0.414	0.182	4.639737238496332e-149	31	KLRK1
6.383196344531836e-150	0.8878493368808336	0.414	0.19	2.3363136940620973e-145	31	CMC1
6.4272742632840885e-136	0.7135099435559099	0.263	0.096	2.3524466531046093e-131	31	MATK
2.6910928935697022e-135	0.6645992543008479	0.9	0.838	9.849669099754467e-131	31	UBB
3.246553279407846e-135	0.7402266963220505	0.338	0.144	1.1882709657960656e-130	31	CHST12
2.305629704065898e-134	0.754052640472612	0.397	0.184	8.438835279851594e-130	31	SAMD3
3.354145780616944e-123	0.8268302825890557	0.595	0.394	1.2276508971636077e-118	31	GNG2
2.7507844980768135e-119	0.39934183392919653	0.994	0.983	1.0068146341410945e-114	31	PTMA
1.224371501340732e-118	0.7529761723305337	0.505	0.298	4.481322132057213e-114	31	ABHD17A
2.152587195929959e-115	0.6684235487204417	0.78	0.651	7.878684395823244e-111	31	LDHA
1.9291619688657727e-114	0.677291942950141	0.283	0.117	7.060925722245615e-110	31	IL2RB
2.4782075102051746e-112	0.6861206927521113	0.309	0.135	9.07048730810196e-108	31	PYHIN1
4.136478452951578e-108	0.7330444311688203	0.326	0.152	1.5139924785648069e-103	31	APMAP
1.3519160641735847e-105	0.747103387428635	0.345	0.17	4.948147986481738e-101	31	GNPTAB
4.0071162528260525e-104	0.7416005675189066	0.292	0.132	1.4666446196968635e-99	31	AC092821.3
2.908259785003951e-101	0.6935741251122238	0.588	0.405	1.064452163909296e-96	31	PLAAT4
3.333351183225217e-101	0.45811111259427806	0.924	0.898	1.2200398665722618e-96	31	HLA-E
4.232105758857913e-99	0.7391400365211558	0.492	0.3	1.5489930287995847e-94	31	CD7
1.1265579455142481e-94	0.4420010695144905	0.927	0.888	4.1233147363767e-90	31	HMGB1
8.537194457787453e-94	0.6993308681156303	0.476	0.296	3.1246985434947857e-89	31	ARPC5L
9.267148674518238e-94	0.5245632805817197	0.853	0.794	3.3918690863604205e-89	31	ARPC2
6.1094669767357126e-86	0.7014636327892187	0.291	0.142	2.2361260081550383e-81	31	NCS1
7.524493474555e-86	0.6003364357638099	0.754	0.66	2.754039856621876e-81	31	JAK1
2.33642574795652e-81	0.6894376551660721	0.49	0.333	8.551551880095658e-77	31	DHRS7
1.3769463491220678e-76	0.6913549926710627	0.586	0.437	5.03976133242168e-72	31	IFITM2
1.9178159772551608e-75	0.5829089192491832	0.263	0.127	7.019398258351614e-71	31	C5orf56
6.359120573269927e-75	0.7071064244570645	0.357	0.207	2.3275017210225258e-70	31	PAXX
2.3419744016490246e-72	0.29378010696341317	0.997	0.99	8.571860507475596e-68	31	TMSB4X
2.9348559297826636e-71	0.5042167527913901	0.565	0.374	1.0741866188597527e-66	31	TRBC1
5.6950545505380205e-71	0.6172435942917083	0.306	0.164	2.084446916042421e-66	31	SYTL3
5.5392919214484845e-68	0.6489487755960271	0.303	0.164	2.0274362361693597e-63	31	SYNE1
4.513395984885605e-67	0.6827612691561133	0.372	0.226	1.6519480644279802e-62	31	OTULIN
7.320820377463662e-67	0.5946561087834725	0.442	0.292	2.679493466355475e-62	31	RUNX3
5.224754622135216e-66	0.755825305177223	0.483	0.35	1.9123124392477103e-61	31	DSTN
5.502568278586456e-66	0.5861163692964417	0.279	0.148	2.0139950156454288e-61	31	ZBTB38
3.2545859013271226e-65	0.5726161906372547	0.572	0.433	1.1912109857447401e-60	31	IL2RG
2.4838545635135463e-63	0.54465869228429	0.3	0.163	9.091156087915932e-59	31	PTPN22
1.3974130142835249e-62	0.33856735402543503	0.954	0.95	5.11467137357913e-58	31	UBC
1.0824079377723739e-60	0.5745451299931874	0.629	0.499	3.9617212930406657e-56	31	IRF1
2.3815558056403623e-59	0.5314247458716312	0.267	0.142	8.71673240422429e-55	31	APOBEC3C
1.2556491386741489e-57	0.542971623278238	0.505	0.372	4.595801412461253e-53	31	PSMB9
1.2649813510139797e-56	0.47651366536607886	0.819	0.767	4.6299582428462674e-52	31	PFN1
7.6065995048147745e-56	0.5706075447450216	0.595	0.491	2.784091484757256e-51	31	ARL6IP5
1.611933740786736e-55	0.5124832903143954	0.27	0.147	5.899838684653533e-51	31	MXRA7
1.363311064880514e-53	0.5744116502111305	0.367	0.243	4.989854828569169e-49	31	OSTF1
1.5310446459067607e-52	0.6222650555935583	0.453	0.329	5.603776508483335e-48	31	METRNL
3.9826478800099184e-52	0.35479044816442995	0.859	0.843	1.4576889505624303e-47	31	SRP14
3.771873023901873e-51	0.5526587614422472	0.345	0.22	1.3805432454783245e-46	31	TRAPPC10
8.149105289680732e-51	0.5002690945212604	0.654	0.572	2.982654027076045e-46	31	MYL12A
5.429308735268196e-47	0.4778796776543379	0.605	0.51	1.9871812901955124e-42	31	STK4
9.883497666492174e-47	0.5098405462614517	0.389	0.261	3.617458980912801e-42	31	CD96
5.338233795151135e-46	0.539075177377939	0.35	0.232	1.953846951363267e-41	31	CTSC
2.4825742930495834e-45	0.48827871749956453	0.285	0.172	9.08647016999078e-41	31	ARAP2
1.822481841520055e-44	0.3630158416152529	0.843	0.82	6.6704657881475534e-40	31	PTPRC
4.616408003079706e-44	0.5721048057257485	0.421	0.309	1.689651493207203e-39	31	ADGRE5
1.8325461938796966e-43	0.45729487753651465	0.645	0.556	6.707302324219077e-39	31	TGFB1
2.197089047894532e-43	0.3908900072756283	0.831	0.758	8.041565624198777e-39	31	CYBA
2.341818878323539e-43	0.5725439709562552	0.282	0.174	8.571291276551986e-39	31	ARHGAP9
2.4060753799919963e-43	0.5826665174315281	0.312	0.199	8.806476498308705e-39	31	HIST1H1E
3.3758660200546184e-43	0.4849982898336811	0.458	0.331	1.2356007220001908e-38	31	SYNE2
5.304309349145196e-43	0.5074247951376112	0.363	0.249	1.9414302648806333e-38	31	MXD4
7.6890432370759e-43	0.508039556845117	0.325	0.213	2.81426671520215e-38	31	LBR
7.772807458095394e-43	0.5110151396828998	0.251	0.148	2.844925257737495e-38	31	SELPLG
2.4143413732350733e-41	0.5500695072467927	0.607	0.512	8.836730860177692e-37	31	HCST
2.9219074372667927e-41	0.5841078371435129	0.258	0.156	1.0694473411140188e-36	31	GCHFR
8.740899019820759e-41	0.4588983721174187	0.608	0.521	3.1992564502445955e-36	31	MBP
2.2795910302461146e-40	0.5463068160325877	0.65	0.562	8.343531129803804e-36	31	ARL4C
8.468085487835569e-39	0.4789832485550345	0.458	0.345	3.0994039694026965e-34	31	RNF19A
1.7371577213857954e-38	0.49643659902757564	0.406	0.291	6.35817097604415e-34	31	RORA
1.8019872735464076e-38	0.49179470897989186	0.272	0.169	6.595453619907206e-34	31	IFITM1
5.420051251784873e-38	0.5238785123532287	0.33	0.225	1.9837929586657816e-33	31	SMAD7
2.0161961252328845e-37	0.41310375629083596	0.54	0.422	7.37947943796488e-33	31	PCED1B-AS1
4.6163682480701086e-37	0.4838883729675718	0.47	0.35	1.6896369424761405e-32	31	CD69
1.6136130492378635e-36	0.464287384854293	0.414	0.301	5.905985121515504e-32	31	OASL
8.766991469663955e-36	0.49878699563011475	0.367	0.267	3.2088065478117043e-31	31	YPEL3
1.2594401150322528e-35	0.45438976154517685	0.267	0.171	4.6096767650295485e-31	31	RAB27A
2.837612293264451e-35	0.4622359396968958	0.327	0.222	1.0385944754577217e-30	31	STAT4
3.295364551838448e-35	0.5394112010369587	0.386	0.288	1.2061363796183903e-30	31	LY6E
5.229244916210882e-35	0.5087928942219246	0.389	0.29	1.913955931782345e-30	31	CD81
7.598966297897706e-35	0.532497092322235	0.33	0.228	2.7812976546935393e-30	31	LBH
3.0449418809741448e-34	0.5014990750149122	0.434	0.34	1.1144791778553468e-29	31	CCSER2
2.661484237899829e-32	0.4573883359981752	0.568	0.492	9.741298459137165e-28	31	PPP2R5C
9.489317113753574e-32	0.5151225167793334	0.436	0.351	3.473184956804946e-27	31	LITAF
1.4647869235605936e-31	0.4648544982027074	0.279	0.188	5.3612666189241286e-27	31	AC004687.1
2.522565603126615e-31	0.48069302287062077	0.454	0.379	9.232842364003724e-27	31	SH3GLB1
3.7634285275318275e-31	0.481069158831156	0.811	0.813	1.3774524753619242e-26	31	CRIP1
5.833668912084493e-31	0.43328456962566697	0.29	0.196	2.1351811585120454e-26	31	AKNA
1.623743871993493e-30	0.31227303466917355	0.878	0.872	5.943064945883384e-26	31	CALM1
3.3581592400915014e-30	0.430439766242928	0.309	0.212	1.2291198634658904e-25	31	SLA
3.893792525039186e-30	0.4302161325970002	0.339	0.243	1.4251670020895926e-25	31	OPTN
5.522407703113265e-30	0.5239093678037458	0.299	0.21	2.0212564434164862e-25	31	BHLHE40
3.360350242412303e-29	0.4294897897586547	0.427	0.331	1.2299217922253271e-24	31	SLFN5
3.376435276608283e-29	0.4247715817978439	0.618	0.583	1.2358090755913976e-24	31	MSN
7.145163288853667e-29	0.2818719326107657	0.791	0.792	2.615201215353331e-24	31	TMA7
1.1060025958832432e-28	0.4403243790957052	0.341	0.248	4.048080101192258e-24	31	EVL
1.1746211956520586e-28	0.46747731411898585	0.385	0.303	4.2992310382061e-24	31	PRDX5
2.9528790393424195e-28	0.44036792265794134	0.31	0.224	1.080783257189719e-23	31	PIP4K2A
3.767869306379938e-28	0.534552784141261	0.394	0.315	1.379077844828121e-23	31	RAB8B
1.0688229592035136e-27	0.43687824694339583	0.293	0.207	3.91199891298078e-23	31	ACTN4
1.1636584733273073e-27	0.34240751426466787	0.766	0.754	4.2591063782252775e-23	31	CFL1
9.885066587146353e-27	0.42795951346018346	0.509	0.448	3.6180332215614364e-22	31	DNAJB6
1.1687680381869078e-26	0.4454012443648794	0.285	0.202	4.277807896567901e-22	31	PTPRA
2.0806632340486464e-26	0.444511421557511	0.271	0.19	7.615435502941451e-22	31	PREX1
3.0037169267235393e-26	0.38330415496385317	0.553	0.497	1.0993904323500827e-21	31	RABAC1
3.27892400846078e-26	0.44512392923181343	0.411	0.332	1.20011897633673e-21	31	WIPF1
5.913973324410609e-26	0.40132449518705005	0.551	0.499	2.1645733764675273e-21	31	LIMD2
7.334964397956346e-26	0.3267480927630926	0.726	0.724	2.6846703192960025e-21	31	SON
1.5295578450400058e-25	0.37792313542657974	0.311	0.223	5.598334668630925e-21	31	LYAR
1.5941389432458195e-24	0.5057827317962605	0.291	0.212	5.834707946174024e-20	31	ZBTB1
6.32513822616167e-24	0.31688488475933774	0.735	0.713	2.315063842157433e-19	31	NCL
7.276755026161032e-24	0.31990739547300073	0.66	0.622	2.6633651071251994e-19	31	CD99
9.639781182138081e-24	0.4480350681921499	0.4	0.334	3.5282563104743594e-19	31	PRDX6
1.4117018780067294e-23	0.44574194097415565	0.47	0.413	5.16697004369243e-19	31	HLA-F
1.69141302524186e-23	0.44397551040302097	0.29	0.213	6.190740813687732e-19	31	POLR2K
1.927653860431521e-23	0.2939922020904966	0.675	0.636	7.055405894565409e-19	31	RAP1B
6.584145660636739e-23	0.41087488694216345	0.493	0.425	2.4098631532496528e-18	31	IFI16
7.827906106789753e-22	0.29642384097437025	0.557	0.465	2.8650919141461176e-17	31	ETS1
9.280045564568754e-22	0.3727513406577565	0.523	0.472	3.396589477087809e-17	31	DBI
9.889125378515306e-22	0.2764589353594804	0.728	0.7	3.619518779790387e-17	31	ARHGDIB
1.8091937475895537e-21	0.2516150766499248	0.766	0.784	6.621830035552525e-17	31	MYL12B
9.23121176702121e-21	0.36623922443655754	0.53	0.477	3.378715818847433e-16	31	STK17A
9.989623528110628e-21	0.35547039680557924	0.447	0.371	3.6563021075237707e-16	31	SLC38A1
2.3937155598067784e-20	0.42927852314692116	0.435	0.382	8.76123832044879e-16	31	UPP1
4.163782950842281e-20	0.3049565650020667	0.631	0.611	1.5239861978377832e-15	31	COX6C
8.96025532664329e-20	0.44406552876795136	0.497	0.429	3.2795430521047108e-15	31	MT2A
9.371213073004179e-20	0.3813056584528558	0.421	0.355	3.4299576968502597e-15	31	LSP1
3.5343740422179564e-19	0.4109125071491957	0.385	0.322	1.2936162431921942e-14	31	PRMT2
5.463935579253427e-19	0.36581351717835264	0.304	0.237	1.999855061362547e-14	31	RASSF5
1.1604776354703981e-18	0.3316505438910944	0.491	0.431	4.2474641935852045e-14	31	CDC42SE2
2.081134437513579e-18	0.30247870236166374	0.626	0.606	7.617160154743451e-14	31	PSME1
2.186860246892945e-18	0.29737281764769774	0.58	0.552	8.004127189652868e-14	31	GUK1
2.358655197852576e-18	0.3403835463529328	0.628	0.622	8.632913889660213e-14	31	CIRBP
4.49345932394433e-18	0.2643798163065805	0.708	0.718	1.6446510471568642e-13	31	SKP1
5.437698620511042e-18	0.41893976920943965	0.394	0.34	1.9902520720932463e-13	31	YWHAQ
6.9044970599197894e-18	0.39808622739720023	0.252	0.188	2.527114968901242e-13	31	LNPEP
7.091732568000896e-18	0.27549380819908165	0.326	0.254	2.595645037214008e-13	31	TUBA4A
7.840362560305844e-18	0.38631955965371345	0.762	0.75	2.869651100697542e-13	31	ACTG1
1.2018221796774727e-17	0.37810176121913086	0.651	0.62	4.398789359837518e-13	31	CXCR4
5.875126171973627e-17	0.3788421002437483	0.415	0.364	2.1503549302040675e-12	31	PRPF38B
7.766041249121776e-17	0.39062613454221107	0.336	0.274	2.842448757591061e-12	31	AC245297.3
7.78815103178714e-17	0.3555605830510953	0.358	0.295	2.850541159144411e-12	31	SEC11C
9.183716213838235e-17	0.294543029529879	0.803	0.794	3.3613319714269325e-12	31	JUND
1.5873653298897837e-16	0.3852605764482764	0.381	0.328	5.809915843929597e-12	31	DDX6
2.0309140568866562e-16	0.2599054141582471	0.756	0.756	7.43334853961085e-12	31	HSP90AA1
7.445045272950147e-16	0.37405930128903186	0.417	0.37	2.7249610203524834e-11	31	TRMT112
1.7563766068498141e-15	0.34593781509050325	0.409	0.361	6.428514018731005e-11	31	DRAP1
1.8323400078182416e-15	0.4125901267509584	0.41	0.363	6.706547662615546e-11	31	RAC2
3.718846389908048e-15	0.27853414117698616	0.498	0.446	1.3611349671702446e-10	31	FYN
3.8814464867998846e-15	0.3537441427140877	0.313	0.252	1.4206482286336258e-10	31	MRPS6
4.277548147392765e-15	0.2764606585908802	0.705	0.709	1.5656253974272258e-10	31	HNRNPDL
6.149104797707123e-15	0.36887032128878117	0.32	0.264	2.2506338470087842e-10	31	NDUFB7
6.606544477757848e-15	0.32493875241138337	0.53	0.506	2.4180613443041497e-10	31	POMP
1.485360161791611e-14	0.3506905599258563	0.319	0.262	5.436566728173475e-10	31	NUB1
2.8287177092711154e-14	0.29556307583817487	0.431	0.374	1.035338968770321e-9	31	PIK3R1
3.410324179147553e-14	0.40528761322201845	0.401	0.361	1.2482127528097959e-9	31	C17orf49
3.935822656476458e-14	0.29318415639296846	0.625	0.617	1.4405504504969485e-9	31	SRRM1
4.0226910518684537e-14	0.3237756365463902	0.402	0.351	1.4723451518943727e-9	31	ATP5IF1
4.5924817017317534e-14	0.3508204996227715	0.325	0.272	1.6808942276508391e-9	31	SMARCE1
4.64787547163958e-14	0.3434721515364869	0.405	0.339	1.7011689013748026e-9	31	IL32
7.073465789628289e-14	0.33887569316906396	0.377	0.332	2.58895921366185e-9	31	ENSA
9.634162290853504e-14	0.36199400470410215	0.642	0.647	3.526199740075291e-9	31	RBM39
9.93461766392334e-14	0.38260014410838405	0.304	0.256	3.636169411172582e-9	31	LMAN2
1.6213116389785486e-13	0.2789476286418311	0.576	0.563	5.934162729825386e-9	31	RBM8A
1.663686365562088e-13	0.36379841253870193	0.36	0.309	6.0892584665937986e-9	31	SAMD9
2.2588365390744953e-13	0.3222952698161705	0.479	0.452	8.26756761666656e-9	31	SP100
2.5675261936882237e-13	0.3329802922214742	0.423	0.386	9.397402621518267e-9	31	TMEM59
4.919067815286022e-13	0.3506793270192209	0.263	0.21	1.800428011072837e-8	31	CCDC186
1.1175942534984793e-12	0.27629148312569995	0.263	0.205	4.0905067272297845e-8	31	IKZF3
1.4496043949557306e-12	0.30117034602387305	0.595	0.557	5.305697045977469e-8	31	IER2
1.6846869169270242e-12	0.27368192291154037	0.553	0.528	6.166122584644601e-8	31	HMGN1
2.0346462579528637e-12	0.30433820906289477	0.331	0.282	7.447008768733276e-8	31	N4BP1
2.0917546784221566e-12	0.3055789399639599	0.289	0.236	7.656031298492935e-8	31	MEAF6
2.715775637991468e-12	0.3308101185184943	0.27	0.216	9.940010412612572e-8	31	ATM
2.7887008287162774e-12	0.36052662425946047	0.399	0.355	1.0206923903184447e-7	31	RNF213
2.8004868278933943e-12	0.2548353702893502	0.579	0.571	1.0250061838772612e-7	31	ELOB
3.2738384160608445e-12	0.30555170093409445	0.475	0.446	1.1982575986624297e-7	31	IK
6.181265991909503e-12	0.3196545166566238	0.459	0.434	2.262405165698797e-7	31	TMEM50A
6.6121364508507966e-12	0.3014615073517035	0.61	0.595	2.4201080623759e-7	31	LCP1
6.735748422832321e-12	0.2710208959387108	0.427	0.382	2.465351280240858e-7	31	GABARAPL1
1.1932496853538404e-11	0.3139778743230921	0.447	0.414	4.367413173363591e-7	31	KMT2E
1.3342272888642695e-11	0.3245437794152173	0.413	0.376	4.883405299972113e-7	31	PRPF4B
1.9592085675518655e-11	0.3062929774073533	0.428	0.399	7.170899278096583e-7	31	JTB
3.148532509650023e-11	0.30870536772885093	0.414	0.383	1.1523943838570049e-6	31	PSMB8
3.180171483472345e-11	0.28809703774408146	0.33	0.285	1.1639745646657129e-6	31	RPS19BP1
3.695185859464438e-11	0.3141998580219274	0.43	0.403	1.3524749764225788e-6	31	WDR83OS
3.771079484937153e-11	0.28814185995088204	0.435	0.4	1.3802528022818473e-6	31	C9orf78
3.868007775481697e-11	0.33068224305029104	0.282	0.233	1.4157295259040557e-6	31	CKLF
7.362760786158776e-11	0.2946314122305187	0.476	0.452	2.694844075341974e-6	31	PARK7
7.861493519824176e-11	0.28021399138880954	0.531	0.527	2.8773852431908464e-6	31	SNRPB
1.9864222563451017e-10	0.36053158555640974	0.305	0.266	7.2705041004487065e-6	31	CDC42SE1
2.8191124567683255e-10	0.25443867741849024	0.285	0.238	1.0318233503017749e-5	31	TMEM160
3.7751321347887423e-10	0.3402227610513302	0.284	0.244	1.3817361126540276e-5	31	DCTN3
3.8498160547395775e-10	0.32079566467008913	0.527	0.508	1.4090711741952327e-5	31	SQSTM1
4.436695979310033e-10	0.31333892129653784	0.504	0.493	1.623875095387265e-5	31	AKAP13
4.4464056002328657e-10	0.26970872081923547	0.52	0.514	1.6274289137412313e-5	31	SRSF2
6.224157681368828e-10	0.3363888228246401	0.293	0.252	2.2781039529578047e-5	31	CCDC12
6.229045384166828e-10	0.26364787029341397	0.419	0.381	2.2798929010589005e-5	31	ISCU
6.70355331877317e-10	0.29527337221007666	0.432	0.403	2.453567550204168e-5	31	PA2G4
8.284845496640849e-10	0.2535976878835826	0.478	0.459	3.032336300225517e-5	31	SPCS1
1.0518030904323697e-9	0.3441965450155573	0.341	0.308	3.8497044912915164e-5	31	HNRNPAB
1.58969846340831e-9	0.27179979070163474	0.264	0.219	5.818455345920755e-5	31	TRIM22
2.2521570458874814e-9	0.3599407626693041	0.28	0.236	8.24312000365277e-5	31	ALOX5AP
2.3203962063902287e-9	0.3073671254662016	0.375	0.349	8.492882155008877e-5	31	TPI1
2.3432817746497212e-9	0.25071138112756275	0.519	0.519	8.576645623395444e-5	31	ATP6V0E1
2.3956664302743418e-9	0.3358544236108427	0.402	0.378	8.768378701447118e-5	31	RTF1
3.0763172259958555e-9	0.2959431771250933	0.405	0.376	1.125962867886743e-4	31	DDX46
3.5703508908047667e-9	0.2599734975835635	0.549	0.548	1.3067841295434526e-4	31	SAP18
7.2666478630208e-9	0.28910995076058843	0.252	0.214	2.659665784344243e-4	31	BAG1
8.125362241627629e-9	0.2768598330843637	0.509	0.508	2.9739638340581286e-4	31	ATP5ME
